Fecha;Grupo;Producto;Mercado;Precio promedio por kilogramo*
1/03/2023;VERDURAS Y HORTALIZAS;Remolacha;Santa Marta (Magdalena);3.881
1/05/2023;VERDURAS Y HORTALIZAS;Cilantro;Sincelejo, Nuevo Mercado;3.881
1/06/2023;VERDURAS Y HORTALIZAS;Cebolla cabezona roja;Arauca (Arauca);3.881
1/06/2023;FRUTAS;Aguacate común;Neiva, Surabastos;3.881
1/09/2023;PROCESADOS;Azúcar sulfitada;Palmira (Valle del Cauca);3.881
1/10/2023;FRUTAS;Maracuyá;Bucaramanga, Centroabastos;3.881
1/10/2023;GRANOS Y CEREALES;Arroz de segunda;Bogotá, D.C., Paloquemao;3.881
1/12/2023;VERDURAS Y HORTALIZAS;Lechuga crespa verde;Neiva, Surabastos;3.881
1/01/2023;VERDURAS Y HORTALIZAS;Cebolla cabezona blanca bogotana;Neiva, Surabastos;3.880
1/07/2023;GRANOS Y CEREALES;Arroz excelso;Ibagué, Plaza La 21;3.880
1/09/2023;TUBERCULOS, RAICES Y PLATANOS;Arracacha amarilla;San Gil (Santander);3.880
1/11/2023;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Pasto, El Potrerillo;3.880
1/11/2023;FRUTAS;Mora de Castilla;Neiva, Surabastos;3.880
1/04/2023;PROCESADOS;Azúcar sulfitada;Barranquilla, Barranquillita;3.879
1/05/2023;FRUTAS;Coco;Cali, Cavasa;3.879
1/05/2023;FRUTAS;Guanábana;Medellín, Central Mayorista de Antioquia;3.879
1/09/2023;PROCESADOS;Azúcar refinada;Montería, Mercado del Sur;3.879
1/10/2023;FRUTAS;Uva Isabela;Túquerres (Nariño);3.879
1/02/2023;VERDURAS Y HORTALIZAS;Habichuela;Arauca (Arauca);3.878
1/03/2023;VERDURAS Y HORTALIZAS;Remolacha;Tibasosa (Boyacá), Coomproriente;3.878
1/07/2023;FRUTAS;Tomate de árbol;Ipiales (Nariño), Ipiales somos todos;3.878
1/07/2023;PROCESADOS;Panela redonda morena;Manizales, Centro Galerías;3.878
1/08/2023;PROCESADOS;Harina precocida de maíz;Bucaramanga, Centroabastos;3.878
1/09/2023;FRUTAS;Piña gold;Ibagué, Plaza La 21;3.878
1/10/2023;VERDURAS Y HORTALIZAS;Perejil;Bogotá, D.C., Corabastos;3.878
1/10/2023;PROCESADOS;Azúcar sulfitada;Barranquilla, Granabastos;3.878
1/07/2023;FRUTAS;Maracuyá;Tunja, Complejo de Servicios del Sur;3.877
1/07/2023;PROCESADOS;Azúcar sulfitada;Barranquilla, Granabastos;3.877
1/08/2023;FRUTAS;Limón común;Pereira, Mercasa;3.877
1/08/2023;FRUTAS;Uchuva con cáscara;Cúcuta, Cenabastos;3.877
1/02/2023;FRUTAS;Mango Tommy;Tuluá (Valle del Cauca);3.876
1/03/2023;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Rionegro (Antioquia);3.876
1/06/2023;PROCESADOS;Azúcar sulfitada;Barranquilla, Granabastos;3.876
1/01/2023;PROCESADOS;Panela cuadrada morena;Neiva, Surabastos;3.875
1/02/2023;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;El Carmen de Viboral (Antioquia);3.875
1/03/2023;VERDURAS Y HORTALIZAS;Habichuela;Valledupar, Mercabastos;3.875
1/04/2023;VERDURAS Y HORTALIZAS;Remolacha;San Gil (Santander);3.875
1/04/2023;FRUTAS;Papaya Maradol;La Unión (Nariño);3.875
1/04/2023;TUBERCULOS, RAICES Y PLATANOS;Arracacha amarilla;Palmira (Valle del Cauca);3.875
1/05/2023;FRUTAS;Maracuyá;Popayán, Plaza de mercado del barrio Bolívar;3.875
1/05/2023;FRUTAS;Papaya Maradol;La Unión (Nariño);3.875
1/06/2023;VERDURAS Y HORTALIZAS;Arveja verde en vaina;Sonsón (Antioquia);3.875
1/06/2023;VERDURAS Y HORTALIZAS;Coliflor;Palmira (Valle del Cauca);3.875
1/06/2023;VERDURAS Y HORTALIZAS;Tomate larga vida;Cali, Cavasa;3.875
1/06/2023;FRUTAS;Maracuyá;Cali, Santa Elena;3.875
1/06/2023;FRUTAS;Papaya Maradol;La Unión (Nariño);3.875
1/08/2023;PROCESADOS;Panela redonda morena;Armenia, Mercar;3.875
1/10/2023;PROCESADOS;Harina precocida de maíz;Popayán, Plaza de mercado del barrio Bolívar;3.875
1/11/2023;VERDURAS Y HORTALIZAS;Pimentón;Rionegro (Antioquia);3.875
1/12/2023;PROCESADOS;Harina de trigo;Bogotá, D.C., Paloquemao;3.875
1/08/2023;FRUTAS;Piña gold;Cúcuta, Cenabastos;3.874
1/02/2023;TUBERCULOS, RAICES Y PLATANOS;Arracacha amarilla;Buenaventura (Valle del Cauca);3.873
1/04/2023;VERDURAS Y HORTALIZAS;Pepino de rellenar;Ibagué, Plaza La 21;3.873
1/04/2023;FRUTAS;Guayaba manzana;Medellín, Central Mayorista de Antioquia;3.873
1/04/2023;PROCESADOS;Azúcar sulfitada;Sincelejo, Nuevo Mercado;3.873
1/03/2023;FRUTAS;Guayaba agria;Cartago (Valle del Cauca);3.872
1/04/2023;FRUTAS;Lulo;Manizales, Centro Galerías;3.872
1/05/2023;GRANOS Y CEREALES;Arroz de primera;Montería, Mercado del Sur;3.872
1/09/2023;FRUTAS;Maracuyá;Tibasosa (Boyacá), Coomproriente;3.872
1/10/2023;GRANOS Y CEREALES;Arroz de primera;Neiva, Surabastos;3.872
1/12/2023;FRUTAS;Mango de azúcar;Barranquilla, Barranquillita;3.872
1/12/2023;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Barranquilla, Barranquillita;3.872
1/02/2023;PROCESADOS;Harina de trigo;Bogotá, D.C., Corabastos;3.871
1/03/2023;VERDURAS Y HORTALIZAS;Coles;Barranquilla, Barranquillita;3.871
1/04/2023;VERDURAS Y HORTALIZAS;Pimentón;Tibasosa (Boyacá), Coomproriente;3.871
1/05/2023;FRUTAS;Aguacate común;Tuluá (Valle del Cauca);3.871
1/10/2023;FRUTAS;Lulo;Cali, Cavasa;3.871
1/05/2023;TUBERCULOS, RAICES Y PLATANOS;Arracacha amarilla;Cali, Santa Elena;3.870
1/06/2023;FRUTAS;Maracuyá antioqueño;Sincelejo, Nuevo Mercado;3.870
1/03/2023;FRUTAS;Mango Tommy;"Medellín, Plaza Minorista ""José María Villa""";3.869
1/06/2023;GRANOS Y CEREALES;Arroz de segunda;Barranquilla, Granabastos;3.869
1/06/2023;CARNES;Menudencias de pollo;Montería, Mercado del Sur;3.869
1/07/2023;FRUTAS;Tangelo;Bucaramanga, Centroabastos;3.869
1/10/2023;FRUTAS;Limón Tahití;Palmira (Valle del Cauca);3.869
1/11/2023;TUBERCULOS, RAICES Y PLATANOS;Ñame espino;Montería, Mercado del Sur;3.869
1/12/2023;GRANOS Y CEREALES;Arroz excelso;Valledupar, Mercado Nuevo;3.869
1/01/2023;PROCESADOS;Panela cuadrada morena;Villavicencio, CAV;3.868
1/02/2023;GRANOS Y CEREALES;Arroz de primera;Bogotá, D.C., Corabastos;3.868
1/03/2023;VERDURAS Y HORTALIZAS;Habichuela;Santa Marta (Magdalena);3.868
1/05/2023;VERDURAS Y HORTALIZAS;Pepino de rellenar;Villavicencio, CAV;3.868
1/05/2023;VERDURAS Y HORTALIZAS;Pimentón;Bogotá, D.C., Corabastos;3.868
1/05/2023;FRUTAS;Mora de Castilla;Chiquinquirá (Boyacá);3.868
1/07/2023;FRUTAS;Maracuyá;Chiquinquirá (Boyacá);3.868
1/08/2023;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Cali, Cavasa;3.868
1/09/2023;PROCESADOS;Harina precocida de maíz;Neiva, Surabastos;3.868
1/12/2023;GRANOS Y CEREALES;Arroz de primera;Neiva, Surabastos;3.868
1/01/2023;TUBERCULOS, RAICES Y PLATANOS;Plátano hartón verde;Arauca (Arauca);3.867
1/03/2023;FRUTAS;Limón Tahití;Manizales, Centro Galerías;3.867
1/03/2023;FRUTAS;Maracuyá;Armenia, Mercar;3.867
1/05/2023;VERDURAS Y HORTALIZAS;Habichuela;Buenaventura (Valle del Cauca);3.867
1/06/2023;FRUTAS;Tangelo;Duitama (Boyacá), Mercaplaza;3.867
1/07/2023;VERDURAS Y HORTALIZAS;Coles;Bogotá, D.C., Corabastos;3.867
1/09/2023;VERDURAS Y HORTALIZAS;Cebolla cabezona roja peruana;Sincelejo, Nuevo Mercado;3.867
1/10/2023;FRUTAS;Uva Isabela;Duitama (Boyacá), Mercaplaza;3.867
1/11/2023;VERDURAS Y HORTALIZAS;Arveja verde en vaina;Pereira, La 41;3.867
1/11/2023;FRUTAS;Piña gold;Tuluá (Valle del Cauca);3.867
1/11/2023;GRANOS Y CEREALES;Arroz de primera;Barranquilla, Granabastos;3.867
1/11/2023;GRANOS Y CEREALES;Arroz de primera;Tunja, Complejo de Servicios del Sur;3.867
1/12/2023;VERDURAS Y HORTALIZAS;Cilantro;Armenia, Mercar;3.867
1/03/2023;VERDURAS Y HORTALIZAS;Ají topito dulce;Montería, Mercado del Sur;3.866
1/04/2023;VERDURAS Y HORTALIZAS;Cilantro;Chiquinquirá (Boyacá);3.866
1/11/2023;VERDURAS Y HORTALIZAS;Tomate Riogrande bumangués;Barranquilla, Granabastos;3.866
1/04/2023;PROCESADOS;Azúcar sulfitada;Valledupar, Mercado Nuevo;3.865
1/07/2023;VERDURAS Y HORTALIZAS;Tomate larga vida;Cali, Cavasa;3.865
1/07/2023;PROCESADOS;Azúcar sulfitada;Cartagena, Bazurto;3.865
1/09/2023;VERDURAS Y HORTALIZAS;Espinaca;Pereira, Mercasa;3.865
1/12/2023;GRANOS Y CEREALES;Arroz de primera;Barranquilla, Granabastos;3.865
1/04/2023;PROCESADOS;Harina de trigo;Manizales, Centro Galerías;3.864
1/05/2023;GRANOS Y CEREALES;Arroz de segunda;Barranquilla, Granabastos;3.864
1/10/2023;FRUTAS;Melón Cantalup;Armenia, Mercar;3.864
1/10/2023;PROCESADOS;Azúcar sulfitada;Cali, Siloé;3.864
1/03/2023;PROCESADOS;Panela cuadrada morena;Neiva, Surabastos;3.863
1/04/2023;VERDURAS Y HORTALIZAS;Cebolla junca Tenerife;Cali, Cavasa;3.863
1/06/2023;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Tuluá (Valle del Cauca);3.863
1/07/2023;FRUTAS;Coco;Cali, Cavasa;3.863
1/09/2023;FRUTAS;Guayaba manzana;Rionegro (Antioquia);3.863
1/11/2023;GRANOS Y CEREALES;Arroz de primera;Neiva, Surabastos;3.863
1/11/2023;VERDURAS Y HORTALIZAS;Arveja verde en vaina;Bucaramanga, Centroabastos;3.862
1/11/2023;FRUTAS;Mango Tommy;Villavicencio, CAV;3.862
1/12/2023;GRANOS Y CEREALES;Arroz de segunda;Bogotá, D.C., Plaza España;3.862
1/02/2023;TUBERCULOS, RAICES Y PLATANOS;Arracacha amarilla;Chiquinquirá (Boyacá);3.861
1/04/2023;VERDURAS Y HORTALIZAS;Habichuela;Tuluá (Valle del Cauca);3.861
1/08/2023;TUBERCULOS, RAICES Y PLATANOS;Arracacha amarilla;Duitama (Boyacá), Mercaplaza;3.861
1/08/2023;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Armenia, Mercar;3.861
1/12/2023;FRUTAS;Mora de Castilla;Tibasosa (Boyacá), Coomproriente;3.861
1/01/2023;FRUTAS;Limón común;Bucaramanga, Mercados del centro;3.860
1/04/2023;FRUTAS;Aguacate Hass;Medellín, Central Mayorista de Antioquia;3.860
1/04/2023;PROCESADOS;Azúcar sulfitada;Cali, Santa Elena;3.860
1/05/2023;PROCESADOS;Azúcar sulfitada;Valledupar, Mercado Nuevo;3.860
1/08/2023;PROCESADOS;Azúcar sulfitada;Cali, La Floresta;3.860
1/10/2023;VERDURAS Y HORTALIZAS;Cilantro;Ibagué, Plaza La 21;3.860
1/10/2023;FRUTAS;Limón común;Bucaramanga, Mercados del centro;3.860
1/10/2023;FRUTAS;Lulo;Cartago (Valle del Cauca);3.860
1/10/2023;PROCESADOS;Harina de trigo;Florencia (Caquetá);3.860
1/12/2023;GRANOS Y CEREALES;Arroz de primera;Cali, La Floresta;3.860
1/02/2023;VERDURAS Y HORTALIZAS;Cebolla junca Aquitania;Tibasosa (Boyacá), Coomproriente;3.859
1/07/2023;VERDURAS Y HORTALIZAS;Brócoli;Cali, Santa Elena;3.859
1/08/2023;VERDURAS Y HORTALIZAS;Cebolla junca;Ipiales (Nariño), Ipiales somos todos;3.859
1/09/2023;VERDURAS Y HORTALIZAS;Cebolla cabezona roja importada;Montería, Mercado del Sur;3.859
1/09/2023;FRUTAS;Mango común;Pereira, Mercasa;3.859
1/01/2023;TUBERCULOS, RAICES Y PLATANOS;Papa sabanera;Bogotá, D.C., Corabastos;3.858
1/02/2023;VERDURAS Y HORTALIZAS;Cebolla junca;Bucaramanga, Centroabastos;3.858
1/07/2023;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;La Ceja (Antioquia);3.858
1/08/2023;FRUTAS;Aguacate Hass;Rionegro (Antioquia);3.858
1/09/2023;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Villavicencio, CAV;3.858
1/09/2023;FRUTAS;Melón Cantalup;Armenia, Mercar;3.858
1/12/2023;FRUTAS;Piña gold;Cartago (Valle del Cauca);3.858
1/01/2023;PROCESADOS;Panela cuadrada blanca;Bucaramanga, Mercados del centro;3.857
1/03/2023;VERDURAS Y HORTALIZAS;Habichuela;Barranquilla, Barranquillita;3.857
1/03/2023;GRANOS Y CEREALES;Arroz de primera;Cali, Santa Elena;3.857
1/04/2023;FRUTAS;Guanábana;Cúcuta, Cenabastos;3.857
1/06/2023;FRUTAS;Tomate de árbol;Bogotá, D.C., Corabastos;3.857
1/10/2023;VERDURAS Y HORTALIZAS;Cilantro;Popayán, Plaza de mercado del barrio Bolívar;3.857
1/04/2023;FRUTAS;Lulo;Bogotá, D.C., Corabastos;3.856
1/04/2023;FRUTAS;Maracuyá;Yopal (Casanare);3.856
1/05/2023;FRUTAS;Tomate de árbol;Cali, Santa Elena;3.856
1/08/2023;VERDURAS Y HORTALIZAS;Tomate chonto;Cali, Cavasa;3.856
1/08/2023;FRUTAS;Limón común;Cartago (Valle del Cauca);3.856
1/08/2023;GRANOS Y CEREALES;Arroz de segunda;Barranquilla, Granabastos;3.856
1/09/2023;PROCESADOS;Azúcar sulfitada;Ibagué, Plaza La 21;3.856
1/10/2023;GRANOS Y CEREALES;Arroz de primera;Cali, La Floresta;3.856
1/11/2023;FRUTAS;Mango Tommy;Popayán, Plaza de mercado del barrio Bolívar;3.856
1/11/2023;FRUTAS;Piña gold;Pereira, La 41;3.856
1/05/2023;FRUTAS;Uva roja;Tibasosa (Boyacá), Coomproriente;3.855
1/12/2023;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Valledupar, Mercabastos;3.855
1/05/2023;VERDURAS Y HORTALIZAS;Espinaca;Duitama (Boyacá), Mercaplaza;3.854
1/06/2023;FRUTAS;Coco;La Unión (Nariño);3.854
1/07/2023;VERDURAS Y HORTALIZAS;Espinaca;Duitama (Boyacá), Mercaplaza;3.854
1/09/2023;VERDURAS Y HORTALIZAS;Espinaca;Tibasosa (Boyacá), Coomproriente;3.854
1/10/2023;PROCESADOS;Azúcar sulfitada;Ibagué, Plaza La 21;3.854
1/11/2023;VERDURAS Y HORTALIZAS;Espinaca;Duitama (Boyacá), Mercaplaza;3.854
1/02/2023;VERDURAS Y HORTALIZAS;Remolacha bogotana;Buenaventura (Valle del Cauca);3.853
1/08/2023;FRUTAS;Maracuyá santandereano;Santa Marta (Magdalena);3.853
1/09/2023;GRANOS Y CEREALES;Arroz de primera;Pamplona (Norte de Santander);3.853
1/10/2023;TUBERCULOS, RAICES Y PLATANOS;Arracacha amarilla;Neiva, Surabastos;3.853
1/11/2023;GRANOS Y CEREALES;Arroz de primera;Tuluá (Valle del Cauca);3.853
1/01/2023;FRUTAS;Maracuyá;San Gil (Santander);3.852
1/08/2023;VERDURAS Y HORTALIZAS;Brócoli;Manizales, Centro Galerías;3.852
1/09/2023;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Montería, Mercado del Sur;3.852
1/09/2023;VERDURAS Y HORTALIZAS;Tomate riñón;Bucaramanga, Centroabastos;3.852
1/11/2023;VERDURAS Y HORTALIZAS;Pimentón;Sonsón (Antioquia);3.852
1/11/2023;FRUTAS;Mango Tommy;Bogotá, D.C., Corabastos;3.852
1/11/2023;FRUTAS;Maracuyá;Socorro (Santander);3.852
1/06/2023;FRUTAS;Tomate de árbol;Manizales, Centro Galerías;3.851
1/09/2023;TUBERCULOS, RAICES Y PLATANOS;Papa nevada;Pereira, Mercasa;3.851
1/09/2023;GRANOS Y CEREALES;Arroz de primera;Tuluá (Valle del Cauca);3.851
1/10/2023;PROCESADOS;Azúcar sulfitada;Sincelejo, Nuevo Mercado;3.851
1/01/2023;GRANOS Y CEREALES;Arroz de primera;Montería, Mercado del Sur;3.850
1/02/2023;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Medellín, Central Mayorista de Antioquia;3.850
1/03/2023;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Pamplona (Norte de Santander);3.850
1/04/2023;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;La Unión (Nariño);3.850
1/04/2023;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;La Unión (Nariño);3.850
1/05/2023;FRUTAS;Guayaba pera;Barranquilla, Barranquillita;3.850
1/06/2023;VERDURAS Y HORTALIZAS;Brócoli;Cali, Santa Elena;3.850
1/07/2023;FRUTAS;Mora de Castilla;San Gil (Santander);3.850
1/07/2023;FRUTAS;Papaya Maradol;La Unión (Nariño);3.850
1/07/2023;GRANOS Y CEREALES;Arroz de primera;Tunja, Complejo de Servicios del Sur;3.850
1/09/2023;VERDURAS Y HORTALIZAS;Arveja verde en vaina;San Vicente (Antioquia);3.850
1/09/2023;FRUTAS;Piña gold;La Unión (Nariño);3.850
1/10/2023;VERDURAS Y HORTALIZAS;Tomate Riogrande;Socorro (Santander);3.850
1/11/2023;VERDURAS Y HORTALIZAS;Arveja verde en vaina;Villavicencio, CAV;3.850
1/10/2023;FRUTAS;Uva Isabela;Ipiales (Nariño), Ipiales somos todos;3.849
1/05/2023;FRUTAS;Borojó;Medellín, Central Mayorista de Antioquia;3.848
1/07/2023;FRUTAS;Mango de azúcar;Medellín, Central Mayorista de Antioquia;3.848
1/09/2023;FRUTAS;Limón Tahití;Neiva, Surabastos;3.848
1/03/2023;FRUTAS;Lulo;Palmira (Valle del Cauca);3.847
1/03/2023;PROCESADOS;Harina de trigo;Pamplona (Norte de Santander);3.847
1/06/2023;PROCESADOS;Harina precocida de maíz;Valledupar, Mercado Nuevo;3.847
1/07/2023;FRUTAS;Lulo;Cali, Cavasa;3.847
1/08/2023;VERDURAS Y HORTALIZAS;Tomate larga vida;Popayán, Plaza de mercado del barrio Bolívar;3.847
1/09/2023;VERDURAS Y HORTALIZAS;Habichuela;Neiva, Surabastos;3.847
1/12/2023;FRUTAS;Melón Cantalup;Villavicencio, CAV;3.847
1/03/2023;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;"Medellín, Plaza Minorista ""José María Villa""";3.846
1/06/2023;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;San Gil (Santander);3.846
1/09/2023;FRUTAS;Lulo;Bogotá, D.C., Corabastos;3.846
1/02/2023;FRUTAS;Mandarina Arrayana;Villavicencio, CAV;3.845
1/03/2023;PROCESADOS;Harina de trigo;Popayán, Plaza de mercado del barrio Bolívar;3.845
1/08/2023;FRUTAS;Piña gold;Pereira, Mercasa;3.845
1/08/2023;GRANOS Y CEREALES;Arroz de segunda;Barranquilla, Barranquillita;3.845
1/11/2023;GRANOS Y CEREALES;Arroz de primera;Cali, La Floresta;3.845
1/12/2023;TUBERCULOS, RAICES Y PLATANOS;Arracacha amarilla;Cúcuta, Cenabastos;3.845
1/01/2023;GRANOS Y CEREALES;Arroz de primera;Tuluá (Valle del Cauca);3.844
1/05/2023;FRUTAS;Guanábana;Pereira, Mercasa;3.844
1/05/2023;FRUTAS;Uchuva con cáscara;Ibagué, Plaza La 21;3.844
1/07/2023;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Tibasosa (Boyacá), Coomproriente;3.844
1/08/2023;FRUTAS;Uva Isabela;Bucaramanga, Centroabastos;3.844
1/09/2023;VERDURAS Y HORTALIZAS;Pimentón;Arauca (Arauca);3.844
1/10/2023;VERDURAS Y HORTALIZAS;Arveja verde en vaina;Manizales, Centro Galerías;3.844
1/10/2023;PROCESADOS;Panela redonda morena;Armenia, Mercar;3.844
1/12/2023;FRUTAS;Melón Cantalup;Cartago (Valle del Cauca);3.844
1/12/2023;FRUTAS;Piña gold;Buenaventura (Valle del Cauca);3.844
1/12/2023;FRUTAS;Uchuva con cáscara;Medellín, Central Mayorista de Antioquia;3.844
1/06/2023;TUBERCULOS, RAICES Y PLATANOS;Papa criolla limpia;Valledupar, Mercabastos;3.843
1/07/2023;FRUTAS;Mango Tommy;Tibasosa (Boyacá), Coomproriente;3.843
1/08/2023;FRUTAS;Coco;Palmira (Valle del Cauca);3.843
1/08/2023;GRANOS Y CEREALES;Arroz excelso;Ibagué, Plaza La 21;3.843
1/09/2023;GRANOS Y CEREALES;Arroz de primera;Cali, La Floresta;3.843
1/03/2023;PROCESADOS;Harina de trigo;Bogotá, D.C., Corabastos;3.842
1/04/2023;FRUTAS;Mandarina Arrayana;Bogotá, D.C., Corabastos;3.842
1/05/2023;FRUTAS;Mandarina Arrayana;Bogotá, D.C., Corabastos;3.842
1/08/2023;VERDURAS Y HORTALIZAS;Tomate chonto;Santa Marta (Magdalena);3.842
1/12/2023;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Chiquinquirá (Boyacá);3.842
1/12/2023;TUBERCULOS, RAICES Y PLATANOS;Arracacha blanca;"Medellín, Plaza Minorista ""José María Villa""";3.842
1/02/2023;FRUTAS;Maracuyá;"Medellín, Plaza Minorista ""José María Villa""";3.841
1/03/2023;VERDURAS Y HORTALIZAS;Cebolla junca Tenerife;Cali, Cavasa;3.841
1/04/2023;FRUTAS;Guanábana;Manizales, Centro Galerías;3.841
1/08/2023;PROCESADOS;Azúcar sulfitada;Cali, Santa Elena;3.841
1/10/2023;VERDURAS Y HORTALIZAS;Tomate chonto;Villavicencio, CAV;3.841
1/03/2023;VERDURAS Y HORTALIZAS;Espinaca;Tibasosa (Boyacá), Coomproriente;3.840
1/06/2023;FRUTAS;Tomate de árbol;Ibagué, Plaza La 21;3.840
1/06/2023;TUBERCULOS, RAICES Y PLATANOS;Arracacha amarilla;Cali, Santa Elena;3.840
1/08/2023;PROCESADOS;Azúcar sulfitada;Valledupar, Mercado Nuevo;3.840
1/09/2023;PROCESADOS;Azúcar sulfitada;Cali, Santa Elena;3.840
1/10/2023;VERDURAS Y HORTALIZAS;Habichuela;Ibagué, Plaza La 21;3.840
1/08/2023;FRUTAS;Limón común;Pamplona (Norte de Santander);3.839
1/01/2023;VERDURAS Y HORTALIZAS;Tomate Riogrande;Yopal (Casanare);3.838
1/07/2023;VERDURAS Y HORTALIZAS;Cebolla puerro;Medellín, Central Mayorista de Antioquia;3.838
1/09/2023;FRUTAS;Piña gold;Bucaramanga, Centroabastos;3.838
1/10/2023;GRANOS Y CEREALES;Arroz de primera;Tuluá (Valle del Cauca);3.838
1/11/2023;VERDURAS Y HORTALIZAS;Lechuga crespa verde;Bucaramanga, Centroabastos;3.838
1/12/2023;PROCESADOS;Panela redonda blanca;Cartagena, Bazurto;3.838
1/04/2023;PROCESADOS;Panela redonda morena;Palmira (Valle del Cauca);3.837
1/06/2023;VERDURAS Y HORTALIZAS;Cebolla cabezona roja peruana;Montería, Mercado del Sur;3.837
1/02/2023;GRANOS Y CEREALES;Arroz de primera;Cali, Santa Elena;3.836
1/03/2023;VERDURAS Y HORTALIZAS;Fríjol verde en vaina;Ibagué, Plaza La 21;3.836
1/05/2023;GRANOS Y CEREALES;Arroz de primera;Bogotá, D.C., Corabastos;3.836
1/07/2023;GRANOS Y CEREALES;Arroz de primera;Bogotá, D.C., Corabastos;3.836
1/09/2023;FRUTAS;Coco;Palmira (Valle del Cauca);3.836
1/11/2023;PROCESADOS;Azúcar sulfitada;Valledupar, Mercado Nuevo;3.836
1/06/2023;GRANOS Y CEREALES;Arroz de segunda;Barranquilla, Barranquillita;3.835
1/09/2023;PROCESADOS;Azúcar sulfitada;Cali, Siloé;3.835
1/10/2023;VERDURAS Y HORTALIZAS;Lechuga crespa verde;Cúcuta, Cenabastos;3.835
1/10/2023;VERDURAS Y HORTALIZAS;Pimentón verde;Medellín, Central Mayorista de Antioquia;3.835
1/10/2023;GRANOS Y CEREALES;Arroz de primera;Palmira (Valle del Cauca);3.835
1/11/2023;FRUTAS;Maracuyá huilense;Neiva, Surabastos;3.835
1/11/2023;FRUTAS;Piña gold;Buenaventura (Valle del Cauca);3.835
1/11/2023;FRUTAS;Piña perolera;Barranquilla, Granabastos;3.835
1/01/2023;FRUTAS;Tangelo;Pereira, Mercasa;3.834
1/03/2023;FRUTAS;Pera nacional;Medellín, Central Mayorista de Antioquia;3.834
1/03/2023;FRUTAS;Uva Isabela;Popayán, Plaza de mercado del barrio Bolívar;3.834
1/05/2023;FRUTAS;Mandarina Oneco;Rionegro (Antioquia);3.834
1/05/2023;GRANOS Y CEREALES;Arroz de segunda;Barranquilla, Barranquillita;3.834
1/07/2023;PROCESADOS;Panela cuadrada morena;Neiva, Surabastos;3.834
1/02/2023;VERDURAS Y HORTALIZAS;Coliflor;Manizales, Centro Galerías;3.833
1/02/2023;FRUTAS;Mandarina común;Barranquilla, Barranquillita;3.833
1/03/2023;FRUTAS;Mango Tommy;Neiva, Surabastos;3.833
1/04/2023;VERDURAS Y HORTALIZAS;Cilantro;Duitama (Boyacá), Mercaplaza;3.833
1/04/2023;FRUTAS;Coco;La Unión (Nariño);3.833
1/05/2023;FRUTAS;Maracuyá;Socorro (Santander);3.833
1/06/2023;VERDURAS Y HORTALIZAS;Espinaca;Duitama (Boyacá), Mercaplaza;3.833
1/06/2023;VERDURAS Y HORTALIZAS;Lechuga crespa verde;Cúcuta, Cenabastos;3.833
1/07/2023;FRUTAS;Mango Tommy;Yopal (Casanare);3.833
1/08/2023;VERDURAS Y HORTALIZAS;Coliflor;Villavicencio, CAV;3.833
1/10/2023;FRUTAS;Maracuyá;Chiquinquirá (Boyacá);3.833
1/11/2023;PROCESADOS;Harina de trigo;Cúcuta, La Nueva Sexta;3.833
1/07/2023;VERDURAS Y HORTALIZAS;Fríjol verde cargamanto;Tunja, Complejo de Servicios del Sur;3.832
1/12/2023;GRANOS Y CEREALES;Arroz de primera;Tuluá (Valle del Cauca);3.832
1/05/2023;FRUTAS;Tomate de árbol;Valledupar, Mercabastos;3.831
1/07/2023;FRUTAS;Maracuyá;Manizales, Centro Galerías;3.831
1/07/2023;FRUTAS;Mora de Castilla;Sincelejo, Nuevo Mercado;3.831
1/10/2023;FRUTAS;Aguacate papelillo;Santa Bárbara (Antioquia);3.831
1/12/2023;VERDURAS Y HORTALIZAS;Tomate chonto regional;Montería, Mercado del Sur;3.831
1/02/2023;VERDURAS Y HORTALIZAS;Cebolla junca;Ipiales (Nariño), Ipiales somos todos;3.830
1/08/2023;VERDURAS Y HORTALIZAS;Cebolla cabezona roja peruana;Montería, Mercado del Sur;3.830
1/09/2023;GRANOS Y CEREALES;Arroz excelso;Ibagué, Plaza La 21;3.830
1/11/2023;VERDURAS Y HORTALIZAS;Cilantro;Chiquinquirá (Boyacá);3.830
